active,areaname,configid,lat,long,meter number,subareaname,zonename
1,FRANKLINTON,43920,39.960025,-83.010209,C413,STARLING ST,E4 Franklinton
1,FRANKLINTON,43920,39.96024,-83.010124,C406,STARLING ST,E4 Franklinton
1,FRANKLINTON,43920,39.957152,-83.008112,C377,BELLE ST S,E4 Franklinton
1,FRANKLINTON,43920,39.957315,-83.008048,C384,BELLE ST S,E4 Franklinton
1,FRANKLINTON,43920,39.957078,-83.007969,C378,BELLE ST S,E4 Franklinton
1,FRANKLINTON,43920,39.958654,-83.008455,C357,BELLE ST S,E4 Franklinton
1,FRANKLINTON,43920,39.95716,-83.00813,C385,BELLE ST S,E4 Franklinton
1,FRANKLINTON,43920,39.960218,-83.010236,C411,STARLING ST,E4 Franklinton
1,FRANKLINTON,43920,39.959593,-83.010113,C429,STARLING ST,E4 Franklinton
1,FRANKLINTON,43920,39.95883,-83.00984,C434,STARLING ST,E4 Franklinton
1,FRANKLINTON,43920,39.957932,-83.009689,C460,STARLING ST,E4 Franklinton
1,FRANKLINTON,43920,39.959711,-83.010134,C419,STARLING ST,E4 Franklinton
1,FRANKLINTON,43920,39.957094,-83.008096,C373,BELLE ST S,E4 Franklinton
1,FRANKLINTON,43920,39.958794,-83.008466,C355,BELLE ST S,E4 Franklinton
1,FRANKLINTON,43920,39.956879,-83.007956,C374,BELLE ST S,E4 Franklinton
1,FRANKLINTON,43920,39.958708,-83.008418,C359,BELLE ST S,E4 Franklinton
1,FRANKLINTON,43920,39.957743,-83.008133,C394,BELLE ST S,E4 Franklinton
1,FRANKLINTON,43920,39.957321,-83.008008,C388,BELLE ST S,E4 Franklinton
1,FRANKLINTON,43920,39.957536,-83.008182,C393,BELLE ST S,E4 Franklinton
1,FRANKLINTON,43920,39.957594,-83.008198,C395,BELLE ST S,E4 Franklinton
1,FRANKLINTON,43920,39.956751,-83.008048,C371,BELLE ST S,E4 Franklinton
1,FRANKLINTON,43920,39.957619,-83.008096,C390,BELLE ST S,E4 Franklinton
1,FRANKLINTON,43920,39.960368,-83.01014,C404,STARLING ST,E4 Franklinton
1,FRANKLINTON,43920,39.96028,-83.010258,C405,STARLING ST,E4 Franklinton
1,FRANKLINTON,43920,39.958799,-83.009855,C438,STARLING ST,E4 Franklinton
1,FRANKLINTON,43920,39.958798,-83.009834,C440,STARLING ST,E4 Franklinton
1,FRANKLINTON,43920,39.960189,-83.010215,C417,STARLING ST,E4 Franklinton
1,FRANKLINTON,43920,39.959552,-83.010102,C427,STARLING ST,E4 Franklinton
1,FRANKLINTON,43920,39.957973,-83.009694,C458,STARLING ST,E4 Franklinton
1,FRANKLINTON,43920,39.960263,-83.010295,C407,STARLING ST,E4 Franklinton
1,FRANKLINTON,43920,39.95953,-83.010043,C414,STARLING ST,E4 Franklinton
1,FRANKLINTON,43920,39.958668,-83.009834,C444,STARLING ST,E4 Franklinton
1,FRANKLINTON,43920,39.958746,-83.009839,C442,STARLING ST,E4 Franklinton
1,FRANKLINTON,43920,39.959444,-83.010108,C425,STARLING ST,E4 Franklinton
1,FRANKLINTON,43920,39.960036,-83.010086,C408,STARLING ST,E4 Franklinton
1,FRANKLINTON,43920,39.9591,-83.009914,C430,STARLING ST,E4 Franklinton
1,FRANKLINTON,43920,39.959216,-83.009882,C428,STARLING ST,E4 Franklinton
1,FRANKLINTON,43920,39.959495,-83.009963,C420,STARLING ST,E4 Franklinton
1,FRANKLINTON,43920,39.959443,-83.009952,C424,STARLING ST,E4 Franklinton
1,FRANKLINTON,43920,39.958606,-83.009807,C446,STARLING ST,E4 Franklinton
1,FRANKLINTON,43920,39.958442,-83.009807,C450,STARLING ST,E4 Franklinton
1,FRANKLINTON,43920,39.958096,-83.009716,C456,STARLING ST,E4 Franklinton
1,FRANKLINTON,43920,39.959897,-83.010054,C410,STARLING ST,E4 Franklinton
1,FRANKLINTON,43920,39.958178,-83.009727,C454,STARLING ST,E4 Franklinton
1,FRANKLINTON,43920,39.959432,-83.009952,C422,STARLING ST,E4 Franklinton
1,FRANKLINTON,43920,39.959453,-83.010081,C423,STARLING ST,E4 Franklinton
1,FRANKLINTON,43920,39.959433,-83.010091,C421,STARLING ST,E4 Franklinton
1,FRANKLINTON,43920,39.9591,-83.00877,C743,STATE ST W,E4 Franklinton
1,FRANKLINTON,43920,39.958891,-83.012098,C918,STATE ST W,E4 Franklinton
1,FRANKLINTON,43920,39.958825,-83.010467,C923,STATE ST W,E4 Franklinton
1,FRANKLINTON,43920,39.958775,-83.011046,C969,STATE ST W,E4 Franklinton
1,FRANKLINTON,43920,39.958627,-83.012312,C965,STATE ST W,E4 Franklinton
1,FRANKLINTON,43920,39.959484,-83.009963,C418,STARLING ST,E4 Franklinton
1,FRANKLINTON,43920,39.960317,-83.010258,C403,STARLING ST,E4 Franklinton
1,Downtown Business District,979,39.956714,-83.003324,SG119,CIVIC CENTER DR,E3 Downtown
1,Downtown Business District,980,39.954729,-83.004233,SE519,CIVIC CENTER DR,E3 Downtown
1,Downtown Business District,4079,39.955316,-83.004186,SE502,CIVIC CENTER DR,E3 Downtown
1,Downtown Business District,1675,39.967882,-82.998673,EV101,CHESTNUT ST E,E3 Downtown
1,Downtown Business District,1675,39.96772,-83.001452,EV2,CHESTNUT ST E,E3 Downtown
1,Downtown Business District,4079,39.955251,-83.004171,SE504,CIVIC CENTER DR,E3 Downtown
1,Downtown Business District,980,39.954782,-83.004243,SE517,CIVIC CENTER DR,E3 Downtown
1,Downtown Business District,979,39.956109,-83.003087,SG133,CIVIC CENTER DR,E3 Downtown
1,Downtown Business District,979,39.964078,-83.002477,WQ61,ELM ST W,E3 Downtown
1,Downtown Business District,979,39.964067,-83.002569,WQ63,ELM ST W,E3 Downtown
1,Downtown Business District,979,39.964093,-83.002324,WQ57,ELM ST W,E3 Downtown
1,Downtown Business District,979,39.964118,-83.002106,WQ51,ELM ST W,E3 Downtown
1,Downtown Business District,1675,39.963263,-82.996456,NO13,FOURTH ST N,E3 Downtown
1,Downtown Business District,979,39.956035,-83.003068,SG135,CIVIC CENTER DR,E3 Downtown
1,Downtown Business District,4079,39.955196,-83.004161,SE506,CIVIC CENTER DR,E3 Downtown
1,Downtown Business District,980,39.955276,-83.004343,SE503,CIVIC CENTER DR,E3 Downtown
1,Downtown Business District,980,39.954842,-83.004255,SE515,CIVIC CENTER DR,E3 Downtown
1,Downtown Business District,979,39.959276,-83.002678,SG56,CIVIC CENTER DR,E3 Downtown
1,Downtown Business District,979,39.961282,-83.003166,SG4,CIVIC CENTER DR,E3 Downtown
1,Downtown Business District,4079,39.954506,-83.004026,SE552,CIVIC CENTER DR,E3 Downtown
1,Downtown Business District,980,39.954553,-83.004202,SE525,CIVIC CENTER DR,E3 Downtown
1,Downtown Business District,980,39.954659,-83.004221,SE521,CIVIC CENTER DR,E3 Downtown
1,Downtown Business District,980,39.955338,-83.004354,SE501,CIVIC CENTER DR,E3 Downtown
1,Downtown Business District,1675,39.963217,-82.996453,NO11,FOURTH ST N,E3 Downtown
1,Downtown Business District,979,39.963862,-82.99658,NO57,FOURTH ST N,E3 Downtown
1,Downtown Business District,1675,39.963012,-82.996406,NO1,FOURTH ST N,E3 Downtown
1,Downtown Business District,1675,39.963067,-82.996421,NO3,FOURTH ST N,E3 Downtown
1,Downtown Business District,979,39.963582,-82.996517,NO51,FOURTH ST N,E3 Downtown
1,Downtown Business District,980,39.954601,-83.004211,SE523,CIVIC CENTER DR,E3 Downtown
1,Downtown Business District,979,39.961105,-83.003051,SG10,CIVIC CENTER DR,E3 Downtown
1,Downtown Business District,979,39.956455,-83.003154,SG125,CIVIC CENTER DR,E3 Downtown
1,Downtown Business District,979,39.956365,-83.003137,SG127,CIVIC CENTER DR,E3 Downtown
1,Downtown Business District,979,39.961168,-83.003089,SG8,CIVIC CENTER DR,E3 Downtown
1,Downtown Business District,980,39.955022,-83.00429,SE509,CIVIC CENTER DR,E3 Downtown
1,Downtown Business District,979,39.956278,-83.003115,SG129,CIVIC CENTER DR,E3 Downtown
1,Downtown Business District,980,39.954903,-83.00426,SE513,CIVIC CENTER DR,E3 Downtown
1,Downtown Business District,4079,39.954441,-83.004017,SE554,CIVIC CENTER DR,E3 Downtown
1,Downtown Business District,980,39.954962,-83.004277,SE511,CIVIC CENTER DR,E3 Downtown
1,Downtown Business District,45177,39.967367,-82.997021,NO304,FOURTH ST N4,E3 Downtown
1,Downtown Business District,1675,39.965109,-82.996816,NO155,FOURTH ST N4,E3 Downtown
1,Downtown Business District,45177,39.967634,-82.997074,NO312,FOURTH ST N4,E3 Downtown
1,Downtown Business District,45177,39.967704,-82.997087,NO314,FOURTH ST N4,E3 Downtown
1,Downtown Business District,45177,39.967496,-82.997049,NO308,FOURTH ST N4,E3 Downtown
1,Downtown Business District,4079,39.954556,-83.004031,SE550,CIVIC CENTER DR,E3 Downtown
1,Downtown Business District,979,39.956191,-83.003098,SG131,CIVIC CENTER DR,E3 Downtown
1,Downtown Business District,4079,39.955372,-83.004198,SE500,CIVIC CENTER DR,E3 Downtown
1,Downtown Business District,979,39.961225,-83.003125,SG6,CIVIC CENTER DR,E3 Downtown
1,Downtown Business District,979,39.955967,-83.003054,SG137,CIVIC CENTER DR,E3 Downtown
1,Downtown Business District,979,39.959216,-83.002699,SG58,CIVIC CENTER DR,E3 Downtown
1,Downtown Business District,979,39.96134,-83.003206,SG2,CIVIC CENTER DR,E3 Downtown
1,Downtown Business District,1675,39.964458,-82.999756,EQ102,ELM ST E,E3 Downtown
1,Downtown Business District,1675,39.96447,-82.999606,EQ104,ELM ST E,E3 Downtown
1,Downtown Business District,1675,39.964458,-82.999799,EQ100,ELM ST E,E3 Downtown
1,Downtown Business District,45177,39.967564,-82.997062,NO310,FOURTH ST N4,E3 Downtown
1,Downtown Business District,979,39.964473,-82.996691,NO107,FOURTH ST N4,E3 Downtown
1,Downtown Business District,979,39.964774,-83.003367,WR106,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.965036,-83.003107,NI155,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.965521,-83.004767,NG214,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.964527,-83.004236,WR155,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.963676,-83.002833,NI103,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,1675,39.963021,-83.004271,NG12,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.965076,-83.002897,NI204,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.962395,-83.002585,NI5,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.964468,-83.002983,NI129,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.963005,-83.002707,NI19,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.964671,-83.004239,WR156,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.964827,-83.003879,NH201,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.96461,-83.003373,WR107,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,981,39.964638,-83.003159,WR101,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.965799,-83.004062,NH235,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.965098,-83.003118,NI157,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.962935,-83.002691,NI17,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.963935,-83.002886,NI113,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,1675,39.962721,-83.004428,NG15,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.963994,-83.002894,NI115,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.963623,-83.002821,NI101,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.964515,-83.004386,WR159,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.965741,-83.004062,NH233,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.965586,-83.004782,NG216,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,1675,39.962725,-83.004201,NG2,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.964652,-83.004396,WR160,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,1675,39.962844,-83.004454,NG19,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.962286,-83.002575,NI1,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,1675,39.962904,-83.004461,NG21,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,1675,39.96254,-83.004389,NG9,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,987,39.963221,-83.002536,NI52,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.96466,-83.004317,WR158,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,1675,39.962352,-83.004334,NG3,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,1675,39.962962,-83.004262,NG10,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.964984,-83.003911,NH205,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.962527,-83.002617,NI9,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.965147,-83.003944,NH209,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,1675,39.9629,-83.004255,NG8,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,1675,39.96304,-83.004413,NG25,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.964784,-83.003279,WR104,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.964783,-83.003286,WR102,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.962445,-83.002594,NI7,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.962874,-83.00268,NI15,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.964523,-83.004311,WR157,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,1675,39.963215,-83.004584,NG31,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.96462,-83.003301,WR105,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,1675,39.962785,-83.004441,NG17,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.96554,-83.004956,NG211,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.96531,-83.00396,NH223,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.965345,-83.003965,NH225,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.965595,-83.004967,NG213,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.964924,-83.003086,NI151,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.964765,-83.003446,WR108,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.965712,-83.00301,NI254,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.96565,-83.002996,NI252,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.963772,-83.002858,NI107,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.96259,-83.002631,NI11,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.965403,-83.003965,NH227,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,43866,39.968585,-83.005017,MS1,NATIONWIDE BLVD W,E3 Downtown
1,Downtown Business District,43867,39.968466,-83.00598,MS2,NATIONWIDE BLVD W,E3 Downtown
1,Downtown Business District,43867,39.968316,-83.006932,MS3,NATIONWIDE BLVD W,E3 Downtown
1,Downtown Business District,979,39.965857,-83.004083,NH237,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.964966,-83.002874,NI200,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.964691,-83.004079,WR152,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,1675,39.963068,-83.00445,NG29,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,1675,39.96311,-83.004547,NG27,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.965227,-83.003143,NI161,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.964699,-83.003997,WR150,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.964531,-83.004139,WR153,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.965651,-83.004793,NG218,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,1675,39.963385,-83.00459,NG23,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.955592,-82.997965,ED105,NOBLE ST E,E3 Downtown
1,Downtown Business District,979,39.955609,-82.997811,ED109,NOBLE ST E,E3 Downtown
1,Downtown Business District,979,39.955651,-82.997418,ED119,NOBLE ST E,E3 Downtown
1,Downtown Business District,979,39.955514,-82.998801,ED33,NOBLE ST E,E3 Downtown
1,Downtown Business District,979,39.955503,-82.998917,ED29,NOBLE ST E,E3 Downtown
1,Downtown Business District,979,39.964603,-83.003444,WR109,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.964756,-83.003526,WR110,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.963878,-83.002875,NI111,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.964507,-83.004488,WR161,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.963233,-83.002752,NI27,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.964789,-83.00321,WR100,MUNICIPAL CAMPUS,E3 Downtown
1,Downtown Business District,979,39.96502,-83.003917,NH207,MUNICIPAL CAMPUS,E3 Downtown
1,Campus,44227,40.003068,-83.007179,UE487,EIGHTEENTH AVE E,E1 Campus
1,Campus,44227,40.003078,-83.007336,UE483,EIGHTEENTH AVE E,E1 Campus
1,Downtown Business District,987,39.956271,-82.99964,SK177,HIGH ST S,E3 Downtown
1,Downtown Business District,987,39.95905,-83.00016,SK79,HIGH ST S,E3 Downtown
1,Downtown Business District,987,39.957162,-82.999802,SK155,HIGH ST S,E3 Downtown
1,Downtown Business District,987,39.959509,-83.000254,SK63,HIGH ST S,E3 Downtown
1,Downtown Business District,987,39.957801,-82.999676,SK112,HIGH ST S,E3 Downtown
1,Downtown Business District,987,39.959734,-83.000296,SK55,HIGH ST S,E3 Downtown
1,Downtown Business District,987,39.958283,-82.999772,SK100,HIGH ST S,E3 Downtown
1,Downtown Business District,987,39.95946,-83.000243,SK65,HIGH ST S,E3 Downtown
1,Downtown Business District,987,39.957974,-82.999713,SK106,HIGH ST S,E3 Downtown
1,Downtown Business District,981,39.963226,-82.997273,NN13,LAZELLE ST N,E3 Downtown
1,Downtown Business District,987,39.958033,-82.999726,SK104,HIGH ST S,E3 Downtown
1,Downtown Business District,987,39.961797,-83.000682,SK7,HIGH ST S,E3 Downtown
1,Downtown Business District,987,39.957917,-82.9997,SK108,HIGH ST S,E3 Downtown
1,Downtown Business District,987,39.956344,-82.999653,SK175,HIGH ST S,E3 Downtown
1,Downtown Business District,987,39.955178,-82.999178,SK206,HIGH ST S,E3 Downtown
1,Downtown Business District,987,39.958231,-82.999761,SK102,HIGH ST S,E3 Downtown
1,Downtown Business District,987,39.959407,-83.000233,SK67,HIGH ST S,E3 Downtown
1,Downtown Business District,987,39.956578,-82.999696,SK169,HIGH ST S,E3 Downtown
1,Downtown Business District,987,39.957235,-82.999815,SK153,HIGH ST S,E3 Downtown
1,Downtown Business District,987,39.957749,-82.999663,SK114,HIGH ST S,E3 Downtown
1,Downtown Business District,987,39.956505,-82.99968,SK171,HIGH ST S,E3 Downtown
1,Downtown Business District,987,39.957301,-82.999828,SK151,HIGH ST S,E3 Downtown
1,Downtown Business District,987,39.961643,-83.000653,SK13,HIGH ST S,E3 Downtown
1,Downtown Business District,987,39.957653,-82.999643,SK118,HIGH ST S,E3 Downtown
1,Downtown Business District,987,39.9617,-83.000661,SK11,HIGH ST S,E3 Downtown
1,Downtown Business District,981,39.963048,-82.997239,NN7,LAZELLE ST N,E3 Downtown
1,Downtown Business District,981,39.962924,-82.997219,NN3,LAZELLE ST N,E3 Downtown
1,Downtown Business District,981,39.963172,-82.997265,NN11,LAZELLE ST N,E3 Downtown
1,Downtown Business District,1675,39.962868,-82.997208,NN1,LAZELLE ST N,E3 Downtown
1,Downtown Business District,981,39.962987,-82.99723,NN5,LAZELLE ST N,E3 Downtown
1,Downtown Business District,987,39.959559,-83.000263,SK61,HIGH ST S,E3 Downtown
1,Downtown Business District,987,39.956483,-82.99944,SK156,HIGH ST S,E3 Downtown
1,Downtown Business District,987,39.959363,-83.000219,SK69,HIGH ST S,E3 Downtown
1,Downtown Business District,987,39.959666,-83.000284,SK57,HIGH ST S,E3 Downtown
1,Downtown Business District,987,39.956652,-82.999709,SK167,HIGH ST S,E3 Downtown
1,Downtown Business District,987,39.961745,-83.000671,SK9,HIGH ST S,E3 Downtown
1,Downtown Business District,987,39.957857,-82.999689,SK110,HIGH ST S,E3 Downtown
1,Downtown Business District,987,39.959273,-83.000204,SK71,HIGH ST S,E3 Downtown
1,Downtown Business District,987,39.95504,-82.99915,SK210,HIGH ST S,E3 Downtown
1,Downtown Business District,987,39.959813,-83.000311,SK53,HIGH ST S,E3 Downtown
1,Campus,44221,40.003068,-83.007179,UE450,EIGHTEENTH AVE E,E1 Campus
1,Campus,44221,40.003092,-83.008137,UE459,EIGHTEENTH AVE E,E1 Campus
1,Campus,44227,40.003094,-83.007716,UE475,EIGHTEENTH AVE E,E1 Campus
1,Campus,44221,40.003099,-83.008284,UE451,EIGHTEENTH AVE E,E1 Campus
1,Campus,32713,40.00309,-83.007567,UE479,EIGHTEENTH AVE E,E1 Campus
1,Downtown Business District,981,39.963112,-82.997253,NN9,LAZELLE ST N,E3 Downtown
1,Downtown Business District,979,39.964466,-82.997409,NN108,LAZELLE ST N2,E3 Downtown
1,Downtown Business District,979,39.964406,-82.997398,NN106,LAZELLE ST N2,E3 Downtown
1,Downtown Business District,979,39.964525,-82.99742,NN110,LAZELLE ST N2,E3 Downtown
1,Downtown Business District,1675,39.962755,-83.003328,NN150,LAZELLE ST N3,E3 Downtown
1,Discovery District,980,39.9694,-82.99279,EY408,MT VERNON AVE,E3 Downtown
1,Discovery District,980,39.96943,-82.99362,EY368,MT VERNON AVE,E3 Downtown
1,Discovery District,4079,39.97139,-82.99068,EZ524,MCCOY ST,E3 Downtown
1,Discovery District,4079,39.97143,-82.99164,EZ502,MCCOY ST,E3 Downtown
1,Discovery District,4079,39.97139,-82.99061,EZ526,MCCOY ST,E3 Downtown
1,Discovery District,4079,39.97141,-82.99123,EZ512,MCCOY ST,E3 Downtown
1,Discovery District,980,39.96951,-82.9955,EY308,MT VERNON AVE,E3 Downtown
1,Discovery District,980,39.96932,-82.99369,EY359,MT VERNON AVE,E3 Downtown
1,Discovery District,980,39.96936,-82.99474,EY323,MT VERNON AVE,E3 Downtown
1,Discovery District,980,39.96928,-82.99245,EY409,MT VERNON AVE,E3 Downtown
1,Discovery District,980,39.96945,-82.99412,EY356,MT VERNON AVE,E3 Downtown
1,Discovery District,980,39.96934,-82.99126,EY510,MT VERNON AVE,E3 Downtown
1,Discovery District,980,39.96923,-82.99123,EY551,MT VERNON AVE,E3 Downtown
1,Discovery District,980,39.96948,-82.99484,EY320,MT VERNON AVE,E3 Downtown
1,Discovery District,980,39.96936,-82.99182,EY502,MT VERNON AVE,E3 Downtown
1,Discovery District,980,39.96935,-82.99151,EY504,MT VERNON AVE,E3 Downtown
1,Grant-Town,982,39.95793,-82.9951,EG201,RICH ST E2,E3 Downtown
1,GREENWOOD LOT,44647,39.986297,-83.005944,F44,31012,E2 Short North
1,GREENWOOD LOT,44647,39.986298,-83.005976,F45,31012,E2 Short North
1,GOODALE ST,44648,39.973644,-83.007442,K141,31011,E2 Short North
1,Grant-Town,982,39.95799,-82.99453,EG227,RICH ST E2,E3 Downtown
1,BREWERY DISTRICT,43932,39.949606,-82.998082,B656,HIGH ST S,E5 Brewery District
1,GREENWOOD LOT,44647,39.986029,-83.005757,F7,31012,E2 Short North
1,GREENWOOD LOT,44647,39.986042,-83.00601,F25,31012,E2 Short North
1,GREENWOOD LOT,44647,39.986182,-83.006211,F58,31012,E2 Short North
1,GREENWOOD LOT,44647,39.986157,-83.005752,F12,31012,E2 Short North
1,GREENWOOD LOT,44647,39.986129,-83.006213,F56,31012,E2 Short North
1,GREENWOOD LOT,44647,39.986103,-83.006214,F55,31012,E2 Short North
1,GREENWOOD LOT,44647,39.986154,-83.00621,F57,31012,E2 Short North
1,GREENWOOD LOT,44647,39.986292,-83.005844,F41,31012,E2 Short North
1,GREENWOOD LOT,44647,39.986148,-83.005517,F6,31012,E2 Short North
1,GREENWOOD LOT,44647,39.986058,-83.005754,F8,31012,E2 Short North
1,GREENWOOD LOT,44647,39.986065,-83.006007,F26,31012,E2 Short North
1,GREENWOOD LOT,44647,39.985906,-83.00623,F47,31012,E2 Short North
1,GREENWOOD LOT,44647,39.986118,-83.005992,F22,31012,E2 Short North
